trade_date,code,score
2024-05-08,113615.SH,-1.029365685160081
2024-05-08,113616.SH,-0.14811678438992606
2024-05-08,113618.SH,-0.05441231198395714
2024-05-08,113619.SH,0.2938539484783048
2024-05-08,113623.SH,-0.22887133671262933
2024-05-08,113624.SH,-0.17546444541236286
2024-05-08,113625.SH,-0.1995574182170517
2024-05-08,113627.SH,-0.15292363883912388
2024-05-08,113628.SH,-0.0516694540935072
2024-05-08,113629.SH,0.6481379509349803
2024-05-08,113631.SH,-0.23244383878281635
2024-05-08,113632.SH,-0.024565236734853155
2024-05-08,113633.SH,0.07320941038641146
2024-05-08,113634.SH,0.2652411548596888
2024-05-08,113636.SH,0.2931833669158306
2024-05-08,113638.SH,0.04902026963467716
2024-05-08,113639.SH,0.3825891904305547
2024-05-08,113641.SH,-0.33676618075726283
2024-05-08,113643.SH,-0.24147741219916039
2024-05-08,113644.SH,0.02864902226781465
2024-05-08,113646.SH,0.006982535854755348
2024-05-08,113647.SH,0.3581202391286823
2024-05-08,113648.SH,-0.3601744199741492
2024-05-08,113649.SH,-0.10579887948966751
2024-05-08,113651.SH,-0.06607623790990338
2024-05-08,113652.SH,-0.060437257208586906
2024-05-08,113654.SH,0.10686589345816777
2024-05-08,113655.SH,-0.09136022709815139
2024-05-08,113656.SH,0.09493731255682364
2024-05-08,113657.SH,0.01854788448436097
2024-05-08,113658.SH,0.4259639796331698
2024-05-08,113659.SH,0.10065840910508064
2024-05-08,113660.SH,0.12011151414340468
2024-05-08,113662.SH,0.17097024861702756
2024-05-08,113664.SH,-0.38719649382688287
2024-05-08,113665.SH,-0.033481685098165875
2024-05-08,113666.SH,0.04924033515087526
2024-05-08,113667.SH,0.17052826064920756
2024-05-08,113668.SH,-0.08094483112733286
2024-05-08,113669.SH,0.26910552778853397
2024-05-08,113671.SH,-0.3163862229334441
2024-05-08,113672.SH,-0.4010402295047416
2024-05-08,113673.SH,0.06227066571345849
2024-05-08,113674.SH,0.08455610117229596
2024-05-08,113675.SH,0.0668746933327657
2024-05-08,113677.SH,0.22830497634382121
2024-05-08,113678.SH,-0.37934337234770676
2024-05-08,113680.SH,-0.47217990256249154
2024-05-08,113681.SH,-0.005104951723023526
2024-05-08,118003.SH,0.1775377905566175
2024-05-08,118004.SH,0.36987430547555833
2024-05-08,118005.SH,-0.006843161412377216
2024-05-08,118006.SH,0.001943594192133108
2024-05-08,118007.SH,-0.005340154377107428
2024-05-08,118008.SH,-0.09407657160814722
2024-05-08,118010.SH,0.059777269617760705
2024-05-08,118012.SH,0.4234036051958713
2024-05-08,118013.SH,0.2027213928627677
2024-05-08,118014.SH,-0.2360701733947535
2024-05-08,118015.SH,0.14770928199649624
2024-05-08,118016.SH,0.06000930526936494
2024-05-08,118019.SH,-0.16066993704750832
2024-05-08,118020.SH,0.069928604253675
2024-05-08,118021.SH,0.4258602842881088
2024-05-08,118023.SH,0.25069366497911855
2024-05-08,118024.SH,-0.03125847235729008
2024-05-08,118025.SH,0.4103709619885366
2024-05-08,118026.SH,-0.061097257623608375
2024-05-08,118027.SH,-0.3591738884770184
2024-05-08,118030.SH,0.24355608179097385
2024-05-08,118031.SH,0.23465505555020735
2024-05-08,118033.SH,0.013336300836390105
2024-05-08,118034.SH,-0.5051358349904846
2024-05-08,118035.SH,-0.054822372971873916
2024-05-08,118036.SH,0.17207720950786637
2024-05-08,118037.SH,-0.6153182004542007
2024-05-08,118039.SH,-0.03059712272054596
2024-05-08,118040.SH,-0.4365537314107266
2024-05-08,118041.SH,-0.19245880074376395
2024-05-08,118042.SH,-0.4353116275210348
2024-05-08,118043.SH,0.316295438299564
2024-05-08,118044.SH,-0.4786904597736651
2024-05-08,118045.SH,-0.6048999412589209
2024-05-08,118046.SH,-0.3762172733463952
2024-05-08,123010.SZ,-0.47917278137292585
2024-05-08,123011.SZ,0.07756484702265047
2024-05-08,123012.SZ,-0.4103729072924762
2024-05-08,123013.SZ,0.6753233238836107
2024-05-08,123018.SZ,0.10986751216042599
2024-05-08,123025.SZ,0.20541791603362144
2024-05-08,123031.SZ,-0.7680490874793422
2024-05-08,123034.SZ,0.24838140229261157
2024-05-08,123035.SZ,-0.013489695306743977
2024-05-08,123038.SZ,-0.11161752349247606
2024-05-08,123039.SZ,-0.1128447281635282
2024-05-08,123044.SZ,-0.02035810874418481
2024-05-08,123048.SZ,-0.02137026794764914
2024-05-08,123049.SZ,-0.3420577643285873
2024-05-08,123050.SZ,0.259030296334687
2024-05-08,123052.SZ,-0.05342927463454748
2024-05-08,123054.SZ,-0.02815247014565646
2024-05-08,123056.SZ,0.236924154501728
2024-05-08,123059.SZ,0.12818257083035223
2024-05-08,123061.SZ,-0.17098496498538213
2024-05-08,123065.SZ,-0.6489402787503459
2024-05-08,123067.SZ,0.1825043648104063
2024-05-08,123071.SZ,-0.19837645836868176
2024-05-08,123072.SZ,-0.07045864070049951
2024-05-08,123076.SZ,0.20049164383175863
2024-05-08,123078.SZ,0.29713132401542475
2024-05-08,123080.SZ,-0.2867408266282305
2024-05-08,123082.SZ,0.13779315425837974
2024-05-08,123085.SZ,0.11486850445838562
2024-05-08,123087.SZ,0.29100476288517324
2024-05-08,123088.SZ,0.26340233829652093
2024-05-08,123090.SZ,0.20035140330071036
2024-05-08,123092.SZ,0.1067971613284125
2024-05-08,123093.SZ,0.0917249225486827
2024-05-08,123096.SZ,-0.196021374275151
2024-05-08,123100.SZ,0.0620081609777032
2024-05-08,123104.SZ,0.027201111667446445
2024-05-08,123107.SZ,-0.09268455446347626
2024-05-08,123108.SZ,-0.08211644213858099
2024-05-08,123109.SZ,-0.0849733955183677
2024-05-08,123112.SZ,0.22273782897665972
2024-05-08,123113.SZ,-0.11145648792354071
2024-05-08,123114.SZ,0.05665121183274829
2024-05-08,123115.SZ,0.14282576467670305
2024-05-08,123117.SZ,0.1336205290820262
2024-05-08,123118.SZ,-0.3110564242515696
2024-05-08,123119.SZ,0.01895661716384221
2024-05-08,123121.SZ,0.06009996739140421
2024-05-08,123124.SZ,-0.08125054978260648
2024-05-08,123126.SZ,-0.4847374582658717
2024-05-08,123127.SZ,0.3106477671107258
2024-05-08,123128.SZ,0.6323632105646526
2024-05-08,123129.SZ,0.21429877859440816
2024-05-08,123130.SZ,0.3189526354422454
2024-05-08,123131.SZ,0.3215727429594134
2024-05-08,123132.SZ,0.1461488257112327
2024-05-08,123133.SZ,0.2330742018270529
2024-05-08,123135.SZ,-0.17299236866960632
2024-05-08,123138.SZ,-0.06593103452126642
2024-05-08,123141.SZ,0.008968028342509968
2024-05-08,123142.SZ,0.15055080949813973
2024-05-08,123143.SZ,0.5301982058259308
2024-05-08,123144.SZ,0.19023172516274556
2024-05-08,123145.SZ,-0.09393587317299706
2024-05-08,123147.SZ,0.4819137818038793
2024-05-08,123149.SZ,-0.21318033316492122
2024-05-08,123150.SZ,0.09876077252944615
2024-05-08,123152.SZ,0.19688010087678362
2024-05-08,123153.SZ,0.2489015749637588
2024-05-08,123154.SZ,-0.05305258549618815
2024-05-08,123155.SZ,0.13802773943724783
2024-05-08,123156.SZ,-0.26403038059634715
2024-05-08,123157.SZ,0.17018080341397565
2024-05-08,123158.SZ,0.46151341057397477
2024-05-08,123159.SZ,0.15821682855134464
2024-05-08,123160.SZ,-0.030276025615969274
2024-05-08,123161.SZ,0.1921742212466476
2024-05-08,123162.SZ,0.3286613943219072
2024-05-08,123163.SZ,0.1158138971122144
2024-05-08,123166.SZ,0.28010153439027735
2024-05-08,123168.SZ,0.6191538368049032
2024-05-08,123169.SZ,-0.3538208507890845
2024-05-08,123170.SZ,0.15971939703224547
2024-05-08,123171.SZ,-0.08514716984170448
2024-05-08,123173.SZ,0.2492804767680421
2024-05-08,123174.SZ,0.219949673131153
2024-05-08,123175.SZ,-0.16940533972790198
2024-05-08,123177.SZ,0.15464733398136707
2024-05-08,123178.SZ,0.2635128953407515
2024-05-08,123179.SZ,-0.013946061069197201
2024-05-08,123180.SZ,-0.05236294108508409
2024-05-08,123182.SZ,0.04965655755836549
2024-05-08,123183.SZ,-0.18930065877307814
2024-05-08,123184.SZ,0.4000445035437783
2024-05-08,123186.SZ,0.22041753634908134
2024-05-08,123187.SZ,0.07197698244568396
2024-05-08,123188.SZ,-0.2317967221781823
2024-05-08,123189.SZ,-0.18759922333299714
2024-05-08,123190.SZ,0.530094094195152
2024-05-08,123191.SZ,-0.01274290517196712
2024-05-08,123192.SZ,1.0017656788646334
2024-05-08,123193.SZ,-0.02651201719696835
2024-05-08,123194.SZ,0.005126592601118049
2024-05-08,123195.SZ,0.17233682398719108
2024-05-08,123196.SZ,-0.1132048247781201
2024-05-08,123197.SZ,-0.1520729691742828
2024-05-08,123198.SZ,-0.021513200241619825
2024-05-08,123200.SZ,0.15420150739433602
2024-05-08,123201.SZ,-0.24669759950146794
2024-05-08,123202.SZ,-0.0066736288830849255
2024-05-08,123203.SZ,0.034208212717397955
2024-05-08,123204.SZ,-0.1300071667731322
2024-05-08,123205.SZ,0.0024641226389728876
2024-05-08,123207.SZ,-0.3187816383016841
2024-05-08,123208.SZ,0.17497965568765772
2024-05-08,123209.SZ,0.522263315859869
2024-05-08,123210.SZ,-0.024108601613842855
2024-05-08,123214.SZ,-0.19754265961692893
2024-05-08,123215.SZ,-0.27364345155116676
2024-05-08,123218.SZ,0.0775010212003017
2024-05-08,123219.SZ,-0.19912977084742162
2024-05-08,123220.SZ,-0.23195475794968623
2024-05-08,123221.SZ,0.00791112802390484
2024-05-08,123222.SZ,-0.1569174690192745
2024-05-08,123223.SZ,-0.611051831917219
2024-05-08,123224.SZ,-0.12207108490681062
2024-05-08,123225.SZ,-0.3176413332869369
2024-05-08,123226.SZ,-0.0878998246013841
2024-05-08,123227.SZ,-0.10603870794674858
2024-05-08,123228.SZ,-0.03241144468606193
2024-05-08,123229.SZ,-0.03396717119919505
2024-05-08,123230.SZ,-0.7383238892174896
2024-05-08,123231.SZ,-0.19077975133299782
2024-05-08,123232.SZ,-0.25109671122637034
2024-05-08,123233.SZ,-0.020103304009291417
2024-05-08,123234.SZ,-0.11170602236017801
2024-05-08,123235.SZ,0.01015892184069384
2024-05-08,123236.SZ,-0.16133805600826867
2024-05-08,123237.SZ,-0.46705157424350163
2024-05-08,127007.SZ,-0.03540559303744108
2024-05-08,127014.SZ,0.07538153700729504
2024-05-08,127015.SZ,-0.343589629505182
2024-05-08,127016.SZ,-0.29912833022188284
2024-05-08,127018.SZ,0.07776945032294463
2024-05-08,127019.SZ,-0.27618074367415885
2024-05-08,127020.SZ,-0.10612650674215632
2024-05-08,127022.SZ,-0.14305464888222372
2024-05-08,127024.SZ,-0.29198564599782295
2024-05-08,127025.SZ,0.04188767617554566
2024-05-08,127027.SZ,0.38049944794023066
2024-05-08,127031.SZ,-0.016717940617389987
2024-05-08,127033.SZ,0.03778767911266951
2024-05-08,127037.SZ,0.9369827876190324
2024-05-08,127039.SZ,-0.03535496006692879
2024-05-08,127040.SZ,0.1904871379565513
2024-05-08,127041.SZ,-0.06825678902155662
2024-05-08,127042.SZ,-0.13842518527442615
2024-05-08,127043.SZ,-0.08966203155501112
2024-05-08,127045.SZ,0.027411514419709692
2024-05-08,127046.SZ,0.1687344775116626
2024-05-08,127047.SZ,-0.05162302720023525
2024-05-08,127049.SZ,-0.2387910984638541
2024-05-08,127050.SZ,0.2994822603027004
2024-05-08,127052.SZ,0.14356163761023594
2024-05-08,127053.SZ,0.13753854455866754
2024-05-08,127055.SZ,0.3195243704911258
2024-05-08,127056.SZ,0.0688871632946015
2024-05-08,127059.SZ,0.09465719671829378
2024-05-08,127060.SZ,0.05579416627163149
2024-05-08,127061.SZ,0.31426184574667465
2024-05-08,127062.SZ,-0.20399187444689476
2024-05-08,127064.SZ,-0.3060628967723472
2024-05-08,127066.SZ,0.3851283175032581
2024-05-08,127067.SZ,-0.056503931557641295
2024-05-08,127068.SZ,0.3218468072573869
2024-05-08,127069.SZ,-0.4255876050716032
2024-05-08,127070.SZ,0.20198082246330595
2024-05-08,127072.SZ,0.054185957650233346
2024-05-08,127073.SZ,0.12093708853837654
2024-05-08,127075.SZ,3.242708531857814
2024-05-08,127076.SZ,-0.09846695756143292
2024-05-08,127077.SZ,0.6727130752852114
2024-05-08,127078.SZ,0.04192851552804669
2024-05-08,127079.SZ,0.09760377507403763
2024-05-08,127080.SZ,0.0101746137767314
2024-05-08,127081.SZ,-1.019488289645042
2024-05-08,127082.SZ,0.29099094428987204
2024-05-08,127083.SZ,0.07995155272190223
2024-05-08,127084.SZ,0.5512017188782292
2024-05-08,127085.SZ,-0.27052462833816965
2024-05-08,127086.SZ,0.14974596614932784
2024-05-08,127088.SZ,-0.19184963249511763
2024-05-08,127089.SZ,0.028945618525837824
2024-05-08,127090.SZ,-0.511433305464346
2024-05-08,127091.SZ,0.1577830306682863
2024-05-08,127092.SZ,-0.05970657328868602
2024-05-08,127093.SZ,0.06260525912932874
2024-05-08,127094.SZ,0.12278252898398989
2024-05-08,127095.SZ,1.012898967034424
2024-05-08,127096.SZ,-0.486900684257973
2024-05-08,127097.SZ,-1.1561917717885601
2024-05-08,127098.SZ,-0.5906794893206824
2024-05-08,127099.SZ,0.08196647239914777
2024-05-08,127100.SZ,-0.1283849083929179
2024-05-08,127101.SZ,0.43615156036025987
2024-05-08,127102.SZ,-0.034999131172375866
2024-05-08,128039.SZ,-0.538875878843978
2024-05-08,128041.SZ,-0.2967485770495919
2024-05-08,128042.SZ,-0.2737404410847944
2024-05-08,128044.SZ,-0.11694098165330832
2024-05-08,128048.SZ,-0.18417457850639413
2024-05-08,128049.SZ,0.10097035944986286
2024-05-08,128053.SZ,-0.10224731121174022
2024-05-08,128056.SZ,0.023129441105200793
2024-05-08,128063.SZ,-0.3122404090462834
2024-05-08,128066.SZ,-0.1253027871726502
2024-05-08,128070.SZ,0.19895402704302131
2024-05-08,128074.SZ,-0.1382477937259873
2024-05-08,128076.SZ,-0.12331779400145314
2024-05-08,128081.SZ,-0.09932722029064645
2024-05-08,128082.SZ,0.19251353539222354
2024-05-08,128083.SZ,0.1955476666635327
2024-05-08,128087.SZ,-0.0275267220250024
2024-05-08,128090.SZ,0.17350684426937923
2024-05-08,128091.SZ,0.07322773607539307
2024-05-08,128095.SZ,-0.2492097902108637
2024-05-08,128097.SZ,-0.18443755109445362
2024-05-08,128101.SZ,0.2014932325476986
2024-05-08,128105.SZ,-0.2366084918240908
2024-05-08,128106.SZ,-0.17202752454967696
2024-05-08,128118.SZ,0.36668074305273385
2024-05-08,128119.SZ,-0.1705474118125449
2024-05-08,128120.SZ,0.10987452979985951
2024-05-08,128122.SZ,-0.048159349389836195
2024-05-08,128123.SZ,-0.2219322708323524
2024-05-08,128125.SZ,-0.15055999346693474
2024-05-08,128128.SZ,0.2177696871626306
2024-05-08,128133.SZ,0.146076695215149
2024-05-08,128134.SZ,-0.007264876122267189
2024-05-08,128135.SZ,-0.04175308190150391
2024-05-08,128138.SZ,-0.0825655738186551
2024-05-08,128143.SZ,-0.052054091918796924
2024-05-08,128144.SZ,0.08996964128896658
