trade_date,code,score
2024-05-09,113573.SH,0.22757853101415365
2024-05-09,113574.SH,-0.6226129767950963
2024-05-09,113577.SH,0.20007697183215514
2024-05-09,113579.SH,0.018767558520219187
2024-05-09,113582.SH,0.3038061315065788
2024-05-09,113584.SH,0.10181103560634286
2024-05-09,113588.SH,-0.1407537421078809
2024-05-09,113593.SH,-0.23795784220300814
2024-05-09,113596.SH,-0.012118433524380298
2024-05-09,113597.SH,0.06317871136750719
2024-05-09,113598.SH,0.16210653025438057
2024-05-09,113600.SH,0.190792125819952
2024-05-09,113601.SH,-0.06371199840416882
2024-05-09,113602.SH,0.23031875636704463
2024-05-09,113608.SH,0.11053033431525426
2024-05-09,113609.SH,0.05244040961379061
2024-05-09,113610.SH,0.22006707080183102
2024-05-09,113615.SH,-1.0345138907280402
2024-05-09,113618.SH,-0.02221340074521924
2024-05-09,113619.SH,0.3680785936231877
2024-05-09,113623.SH,-0.11056575181586638
2024-05-09,113624.SH,-0.06982040374498236
2024-05-09,113627.SH,-0.07781618965146196
2024-05-09,113628.SH,0.06373021826409633
2024-05-09,113629.SH,0.7169641853371548
2024-05-09,113631.SH,-0.1261449595065757
2024-05-09,113632.SH,-0.09238294774929344
2024-05-09,113633.SH,0.10841022405049747
2024-05-09,113634.SH,0.32306733434893187
2024-05-09,113636.SH,0.19688358381469978
2024-05-09,113638.SH,0.15679405535155616
2024-05-09,113639.SH,0.3864907209386838
2024-05-09,113641.SH,-0.3975849246823438
2024-05-09,113643.SH,-0.31655330196065573
2024-05-09,113646.SH,0.04022745516127017
2024-05-09,113647.SH,0.3384672338163172
2024-05-09,113648.SH,-0.3585675525866388
2024-05-09,113649.SH,-0.14081693843309895
2024-05-09,113651.SH,-0.1005651818520312
2024-05-09,113652.SH,-0.1637355999613727
2024-05-09,113655.SH,0.06476369931233676
2024-05-09,113656.SH,-0.013516539497905902
2024-05-09,113658.SH,0.31232579543583733
2024-05-09,113659.SH,0.11494282343519555
2024-05-09,113660.SH,-0.20274644220151958
2024-05-09,113662.SH,-0.0445546417259991
2024-05-09,113664.SH,-0.20339059523599523
2024-05-09,113665.SH,-0.0012033391435108537
2024-05-09,113666.SH,-0.008386738930915731
2024-05-09,113667.SH,0.0895031362591944
2024-05-09,113668.SH,0.013883075994487432
2024-05-09,113669.SH,0.3891489996472737
2024-05-09,113670.SH,0.23818174028872963
2024-05-09,113671.SH,-0.25893549211238936
2024-05-09,113672.SH,-0.3880361221694487
2024-05-09,113673.SH,0.0007536060286815333
2024-05-09,113674.SH,-0.05977400736944592
2024-05-09,113675.SH,-0.06421998341023184
2024-05-09,113678.SH,-0.3586791523453103
2024-05-09,113680.SH,-0.7818911159397641
2024-05-09,113681.SH,0.10133923679080925
2024-05-09,118003.SH,0.04530845201289969
2024-05-09,118004.SH,0.45687524999138807
2024-05-09,118005.SH,0.10393768071517431
2024-05-09,118006.SH,-0.07420690138317575
2024-05-09,118007.SH,0.10479568821928109
2024-05-09,118008.SH,0.16126881098848939
2024-05-09,118009.SH,-0.28131157287417
2024-05-09,118010.SH,-0.04139642433306239
2024-05-09,118011.SH,-0.009363067458933706
2024-05-09,118012.SH,0.36053975913187397
2024-05-09,118013.SH,0.061708391669597594
2024-05-09,118014.SH,-0.369954020222714
2024-05-09,118015.SH,0.1299430287119424
2024-05-09,118016.SH,0.03288631393339325
2024-05-09,118018.SH,0.3141567496171618
2024-05-09,118019.SH,0.00028524725453777516
2024-05-09,118020.SH,0.13071882456570005
2024-05-09,118021.SH,0.32661742914349184
2024-05-09,118022.SH,-0.06836528301338304
2024-05-09,118023.SH,0.20730579666355226
2024-05-09,118024.SH,-0.043216666331432604
2024-05-09,118025.SH,0.521864024876345
2024-05-09,118026.SH,-0.04164095307968376
2024-05-09,118027.SH,-0.2564797410855774
2024-05-09,118029.SH,0.1671537617287114
2024-05-09,118030.SH,0.4080079101140017
2024-05-09,118031.SH,0.22125987838478284
2024-05-09,118032.SH,0.0010574494481823214
2024-05-09,118033.SH,0.08942332400876302
2024-05-09,118034.SH,-0.38678743267922283
2024-05-09,118035.SH,-0.13004024837892705
2024-05-09,118036.SH,0.09790493817791118
2024-05-09,118037.SH,-0.47711058929778816
2024-05-09,118039.SH,-0.21344484987569895
2024-05-09,118040.SH,-0.36733759634510277
2024-05-09,118043.SH,0.2760088425244986
2024-05-09,118044.SH,-0.33257245313702205
2024-05-09,118045.SH,-0.31264065322425116
2024-05-09,118046.SH,-0.5436718587806255
2024-05-09,123010.SZ,-0.4674607850366348
2024-05-09,123011.SZ,0.03652682026523943
2024-05-09,123012.SZ,-0.6515509794642764
2024-05-09,123013.SZ,0.6669977784663395
2024-05-09,123018.SZ,0.051325988520593564
2024-05-09,123022.SZ,-0.2196523685374724
2024-05-09,123025.SZ,0.04114544302926493
2024-05-09,123031.SZ,-0.7913196549079808
2024-05-09,123034.SZ,0.5992261613074384
2024-05-09,123035.SZ,0.025697562531815953
2024-05-09,123038.SZ,-0.1964401408168188
2024-05-09,123039.SZ,-0.05444903251954215
2024-05-09,123044.SZ,0.033940825580016584
2024-05-09,123048.SZ,0.09262523433847183
2024-05-09,123049.SZ,-0.28605132467940464
2024-05-09,123050.SZ,0.28136743347996296
2024-05-09,123052.SZ,-0.0291076464702924
2024-05-09,123054.SZ,0.003674339175163889
2024-05-09,123056.SZ,0.10657577732627639
2024-05-09,123059.SZ,-0.008734863325729408
2024-05-09,123061.SZ,-0.46723305248483554
2024-05-09,123064.SZ,0.029771933336519067
2024-05-09,123065.SZ,-0.35554242199360037
2024-05-09,123067.SZ,0.14164371439883877
2024-05-09,123071.SZ,-0.1948713365413144
2024-05-09,123072.SZ,0.028016825521164634
2024-05-09,123076.SZ,0.07874789197625193
2024-05-09,123078.SZ,0.1314095750023472
2024-05-09,123080.SZ,-0.049157816457653124
2024-05-09,123082.SZ,-0.1426973588260917
2024-05-09,123085.SZ,0.14486422181585631
2024-05-09,123087.SZ,0.24215926781181926
2024-05-09,123088.SZ,0.26289996993546993
2024-05-09,123089.SZ,-0.2983824577389236
2024-05-09,123090.SZ,0.22045181461268532
2024-05-09,123092.SZ,0.02660899891019946
2024-05-09,123093.SZ,-0.2196092000496731
2024-05-09,123096.SZ,-0.24409910785364164
2024-05-09,123100.SZ,0.10174564713912912
2024-05-09,123101.SZ,-0.045347483996181506
2024-05-09,123107.SZ,-0.24389906690089877
2024-05-09,123108.SZ,-0.04815364208277742
2024-05-09,123109.SZ,-0.01216174841059086
2024-05-09,123112.SZ,0.27424279915044203
2024-05-09,123113.SZ,-0.02691114361260858
2024-05-09,123114.SZ,-0.037274825727027304
2024-05-09,123115.SZ,0.1348087124665841
2024-05-09,123117.SZ,0.3297288703543283
2024-05-09,123118.SZ,-0.2626974035280192
2024-05-09,123119.SZ,-0.03911642779108125
2024-05-09,123120.SZ,0.23401992300204924
2024-05-09,123121.SZ,0.014937681813443508
2024-05-09,123124.SZ,-0.2687326125165812
2024-05-09,123126.SZ,-0.19638050859919795
2024-05-09,123127.SZ,-0.1836003108615375
2024-05-09,123128.SZ,0.5311085769548217
2024-05-09,123129.SZ,0.23569801318890027
2024-05-09,123130.SZ,0.28917199659909176
2024-05-09,123131.SZ,0.21844051140922016
2024-05-09,123132.SZ,0.06195604970540668
2024-05-09,123133.SZ,0.2836070470675554
2024-05-09,123135.SZ,0.21247543633329358
2024-05-09,123138.SZ,0.04596386131763105
2024-05-09,123141.SZ,-0.061550988250868036
2024-05-09,123142.SZ,0.06308323222953416
2024-05-09,123143.SZ,0.6196569662407664
2024-05-09,123145.SZ,-0.0826306559012331
2024-05-09,123147.SZ,0.36020653638624595
2024-05-09,123150.SZ,0.014692061584197232
2024-05-09,123151.SZ,0.12459825059084786
2024-05-09,123152.SZ,0.2958979574586896
2024-05-09,123153.SZ,0.31216155252820205
2024-05-09,123154.SZ,-0.03274992389725022
2024-05-09,123156.SZ,-0.12434108359204626
2024-05-09,123157.SZ,0.10621495208822153
2024-05-09,123158.SZ,0.45398392851527614
2024-05-09,123159.SZ,0.27598789154839865
2024-05-09,123160.SZ,0.038108969127380835
2024-05-09,123161.SZ,0.21582912508211882
2024-05-09,123162.SZ,0.3351028168401679
2024-05-09,123163.SZ,0.2680878871563346
2024-05-09,123166.SZ,0.31555066127812126
2024-05-09,123168.SZ,0.7770067817073742
2024-05-09,123169.SZ,-0.30149912742814594
2024-05-09,123171.SZ,0.2064230494879974
2024-05-09,123174.SZ,0.27782616644487024
2024-05-09,123175.SZ,-0.3001668609373814
2024-05-09,123176.SZ,0.14521654673964426
2024-05-09,123177.SZ,0.22287967312501558
2024-05-09,123178.SZ,0.3719434563222377
2024-05-09,123179.SZ,0.023525692392500575
2024-05-09,123180.SZ,-0.0555186759408189
2024-05-09,123182.SZ,0.18685456136197814
2024-05-09,123183.SZ,-0.01024353970053958
2024-05-09,123184.SZ,0.3436605185528354
2024-05-09,123185.SZ,-0.5272498037697921
2024-05-09,123187.SZ,0.07662807578394323
2024-05-09,123188.SZ,-0.15384767499525542
2024-05-09,123189.SZ,-0.3553648047901017
2024-05-09,123190.SZ,0.42676408344305405
2024-05-09,123192.SZ,1.0055296851787627
2024-05-09,123193.SZ,0.0163130396145629
2024-05-09,123194.SZ,-0.07462896285814431
2024-05-09,123195.SZ,0.3064502071637073
2024-05-09,123196.SZ,-0.024467298806591493
2024-05-09,123197.SZ,-0.24231524058958237
2024-05-09,123198.SZ,0.08027267973385739
2024-05-09,123200.SZ,-0.08702031433770663
2024-05-09,123201.SZ,-0.24729245569171526
2024-05-09,123202.SZ,0.03468234382383273
2024-05-09,123203.SZ,-0.10950239822990404
2024-05-09,123204.SZ,-0.015494774978531661
2024-05-09,123205.SZ,0.05769922924813069
2024-05-09,123206.SZ,0.6077178416621399
2024-05-09,123207.SZ,-0.24834228779531264
2024-05-09,123208.SZ,0.044485601888948234
2024-05-09,123209.SZ,0.6692549777903698
2024-05-09,123210.SZ,0.1608215050242487
2024-05-09,123211.SZ,0.014726490625996956
2024-05-09,123212.SZ,-0.10645552578086565
2024-05-09,123214.SZ,-0.010102479347614435
2024-05-09,123215.SZ,-0.343534711897232
2024-05-09,123218.SZ,0.12950650502281344
2024-05-09,123219.SZ,-0.1785859404358538
2024-05-09,123220.SZ,-0.32044619368974103
2024-05-09,123221.SZ,0.092755393865497
2024-05-09,123222.SZ,-0.1817717421579097
2024-05-09,123223.SZ,-0.5158099885204581
2024-05-09,123224.SZ,-0.15001428858914798
2024-05-09,123225.SZ,-0.6245498508706002
2024-05-09,123226.SZ,-0.32182444187419623
2024-05-09,123227.SZ,-0.08694118809675688
2024-05-09,123228.SZ,-0.07989314455822086
2024-05-09,123229.SZ,-0.11087493954381661
2024-05-09,123230.SZ,-0.7755973754816465
2024-05-09,123231.SZ,-0.18097208425994402
2024-05-09,123233.SZ,-0.10564370089564407
2024-05-09,123234.SZ,-0.2163218282278306
2024-05-09,123235.SZ,0.019494988079536372
2024-05-09,123236.SZ,-0.2553366934665563
2024-05-09,123237.SZ,-0.5635457727307907
2024-05-09,127007.SZ,0.059620859526896275
2024-05-09,127014.SZ,0.2057828604672513
2024-05-09,127015.SZ,-0.3356251518519117
2024-05-09,127016.SZ,-0.3329956597005649
2024-05-09,127018.SZ,0.15929124922918098
2024-05-09,127019.SZ,-0.21935507163526513
2024-05-09,127020.SZ,-0.1429781053718934
2024-05-09,127022.SZ,-0.12011576130042047
2024-05-09,127027.SZ,0.17524575384628077
2024-05-09,127030.SZ,0.06590999305651904
2024-05-09,127031.SZ,0.20785995475263552
2024-05-09,127032.SZ,0.06377445280966487
2024-05-09,127033.SZ,0.2082805949413779
2024-05-09,127037.SZ,0.6147984523150863
2024-05-09,127039.SZ,0.06449211191820735
2024-05-09,127040.SZ,-0.07027092064363871
2024-05-09,127041.SZ,-0.02314189666052569
2024-05-09,127042.SZ,0.06509457290229723
2024-05-09,127043.SZ,-0.044935827582558464
2024-05-09,127045.SZ,0.10125059279465332
2024-05-09,127046.SZ,0.3149898407437995
2024-05-09,127047.SZ,-0.053842273191734485
2024-05-09,127049.SZ,-0.2525434665233818
2024-05-09,127050.SZ,0.3305876672982102
2024-05-09,127051.SZ,0.24101455973146044
2024-05-09,127053.SZ,-0.04653652805581819
2024-05-09,127055.SZ,0.40582775692917067
2024-05-09,127056.SZ,-0.13772404836890084
2024-05-09,127059.SZ,0.09720866099464057
2024-05-09,127060.SZ,0.039806895407136805
2024-05-09,127061.SZ,0.14227841876384736
2024-05-09,127062.SZ,-0.06090926328561153
2024-05-09,127064.SZ,-0.20915436575472904
2024-05-09,127066.SZ,0.41363145075646673
2024-05-09,127068.SZ,0.17787339413522038
2024-05-09,127069.SZ,-0.31931617031939546
2024-05-09,127070.SZ,-0.06799081717478433
2024-05-09,127072.SZ,-0.06634461198368227
2024-05-09,127073.SZ,0.02624673829631792
2024-05-09,127074.SZ,0.3213125793208802
2024-05-09,127075.SZ,2.9557755462612136
2024-05-09,127076.SZ,-0.11899827785117735
2024-05-09,127077.SZ,0.6516846521455534
2024-05-09,127079.SZ,0.025352922751098732
2024-05-09,127080.SZ,0.31601688297221425
2024-05-09,127081.SZ,-0.9678685823069542
2024-05-09,127082.SZ,0.26296333316076553
2024-05-09,127083.SZ,-0.11433957987559702
2024-05-09,127084.SZ,0.2595277741205009
2024-05-09,127085.SZ,-0.10549868884795938
2024-05-09,127086.SZ,0.10024598361871342
2024-05-09,127088.SZ,-0.3307136660932769
2024-05-09,127089.SZ,0.02966466228679493
2024-05-09,127090.SZ,-0.360158282040964
2024-05-09,127091.SZ,0.06744539235944014
2024-05-09,127092.SZ,-0.24594740351576574
2024-05-09,127093.SZ,-0.05982140353244465
2024-05-09,127094.SZ,0.1455111553330768
2024-05-09,127095.SZ,0.9812578772608551
2024-05-09,127096.SZ,-0.5294496347319457
2024-05-09,127097.SZ,-1.120120836974896
2024-05-09,127098.SZ,-0.5667732905777839
2024-05-09,127099.SZ,0.082025416727215
2024-05-09,127100.SZ,-0.08346828813953265
2024-05-09,127101.SZ,0.1481515506955211
2024-05-09,127102.SZ,-0.1801726169709571
2024-05-09,128039.SZ,-0.4678047357384211
2024-05-09,128041.SZ,-0.265297396516764
2024-05-09,128042.SZ,-0.1862304507208522
2024-05-09,128044.SZ,0.02098368159362407
2024-05-09,128048.SZ,-0.22000317174542341
2024-05-09,128049.SZ,0.1718789462681994
2024-05-09,128053.SZ,-0.5098945433201968
2024-05-09,128056.SZ,0.11217245764711592
2024-05-09,128063.SZ,-0.3109593851553325
2024-05-09,128066.SZ,-0.054668053966871716
2024-05-09,128070.SZ,0.28458699340746235
2024-05-09,128074.SZ,-0.07636407664195097
2024-05-09,128076.SZ,-0.0037096601823181016
2024-05-09,128081.SZ,-0.19539190564807493
2024-05-09,128082.SZ,0.08539255082046808
2024-05-09,128083.SZ,0.07361799353921061
2024-05-09,128087.SZ,0.005586307679359248
2024-05-09,128090.SZ,0.19752032203705763
2024-05-09,128091.SZ,-0.0009349671273687493
2024-05-09,128095.SZ,-0.09166388945244992
2024-05-09,128097.SZ,-0.1643041022232289
2024-05-09,128101.SZ,0.11353060382765198
2024-05-09,128105.SZ,-0.11212005111935087
2024-05-09,128106.SZ,-0.020702066613464055
2024-05-09,128119.SZ,-0.08371583511521286
2024-05-09,128120.SZ,-0.019515557282046746
2024-05-09,128122.SZ,-0.22034763432398263
2024-05-09,128123.SZ,-0.17002336777248336
2024-05-09,128124.SZ,-0.4950351618287602
2024-05-09,128125.SZ,-0.12499664844699444
2024-05-09,128128.SZ,0.16980148701739248
2024-05-09,128131.SZ,0.39614616456232377
2024-05-09,128133.SZ,0.0714869095695001
2024-05-09,128134.SZ,0.04561078099889248
2024-05-09,128136.SZ,0.03506656385434162
2024-05-09,128141.SZ,-0.09000198531518641
2024-05-09,128142.SZ,-0.012692605766913789
2024-05-09,128143.SZ,0.0717662446045723
2024-05-09,128144.SZ,0.10845033556434597
